event_id,index_to_drop,city_id,event_name,category_id,event_description,latitude,longitude,date,event_price
15115,115,1,JAKARTA HALAL FESTIVAL 2023,5,Mewujudkan Ekosistem Halal Nasional,-6.1464353,106.8452360,22 - 25 December 2023,Free
16116,116,1,Google Cloud Summit Jakarta 2023,6,"Bergabunglah bersama kami dalam acara di mana komunitas cloud berkumpul! Jalin networking sesama profesional di industri, terhubung dengan pemimpin Google Cloud, dan jelajahi tren teknologi seputar AI & machine learning, data analytics, cyber security, business application integration dan masih banyak lagi.

Segalanya yang Anda butuhkan untuk mempercepat transformasi digital dan meningkatkan kinerja perusahaan dapat Anda temukan di sini.",-6.2026997,106.8186391,22 Juni 2024,Free
41117,117,4,Pandora Experience,1,"Apa jadinya kalau kamu dikunci di sebuah ruangan dan harus kabur dari seorang pembunuh? Atau kamu harus mencari jalan keluar di hutan berhantu? Jawabannya bisa kamu rasakan sendiri di Pandora Experience Alam Sutera!

Di escape room ini, kamu dan teman-teman maksimal 10 orang akan ""dikunci"" di sebuah ruangan. Kamu harus bisa keluar dari ruangan itu dalam jangka waktu 120 menit dengan cara memecahkan puzzle dan jalan menelusuri ruangan rahasia, dan masih banyak tantangan lagi. Jadi, kamu harus kompak supaya bisa selamat dari ruangan ini ya! ",-6.222227,106.651973,Everyday,100000
41118,118,4,SDC Skatepark,1,"Sejak booming-nya olahraga skateboard di Indonesia pada awal tahun 2000-an, banyak tempat-tempat yang dibangun untuk arena rekreasi para skater di Indonesia, salah satunya berada di area Summarecon Digital Center, Serpong. Buat kamu yang mau bermain skateboard dan motorcross bisa datang ke sini, di tempat ini juga menyediakan jasa pelatihan bagi pemula yang ingin belajar dan mencoba olahraga tersebut.

Kalau kamu belum punya alat-alatnya, bisa juga menyewa di area skatepark ini. Selain itu di area ini juga tersedia toko skateboard dan perlengkapan bermain motorcross.",-6.2563,106.6167,Everyday,Free
41119,119,4,Bukit Pondok Cabe,1,"Pondok cabe merupakan lapangan terbang pendek yang kerap dipakai untuk komunitas aero modeling dan penggemar drone. Di sini kamu dibebaskan menerbangkan pesawat nirawak dengan ketinggian tertentu. Selain itu tempatnya luas, tidak ramai dengan lalu lalang orang, sehingga dinilai aman. Banyak orang yang menggunakan lapangan satu ini untuk beragam kegiatan, salah satunya yang sedang hits adalah bermain drone. Nah buat kamu yang lagi suka main drone, boleh dicoba main di sini! ",-6.3547181,106.7663887,Everyday,Free
41120,120,4,Lagoon the Bahama,1,"Kalau kamu mau bertamasya ke Ocean Park BSD, liburan ini, kamu gak boleh sampai melewatkan wahana Lagoon The Bahama (Pijat Air) ya! Sambil mengelilingi kolam arus, terdapat beberapa air terjun buatan. Air terjun ini dapat difungsikan sebagai pijat air. Kepala atau pundak yang terasa pegal dapat menggunakan air terjun ini. Pijat air ini terdapat juga di area bermain air. Asyik banget kan?",-6.2932105,106.6499533,Everyday,100000
41121,121,4,Wall Climbing at Ocean Park,1,"Ke Ocean Park BSD yuk! Kamu bisa bersenang-senang bersama keluarga dan orang-orang terdekat. Kalau kamu gak mau basah-basahan, tenang aja. Bukan cuma kolam renang aja, tapi ada juga permainan yang bisa kamu nikmati seperti Wall Climbing. Kamu bisa rasakan sensasi memanjat tebing di sini.

Bukan hanya untuk orang dewasa, wahana satu ini juga bisa dicoba untuk anak-anak, lho. Namun tetap dalam pengawasan orang dewasa. Jangan sampai melewatkan keseruannya! ",-6.2932105,106.6499533,Everyday,50000
41122,122,4,Pemancingan Telaga Metro,1,"Telaga Metro merupakan pemancingan terbesar dan termegah di daerah Ciledug, Tangerang. Tepatnya di Ciledug karang tengah, Perumahan Metro Permata 1. Untuk kamu yang memiliki hobi memancing, atau sekedar ingin coba memancing kamu bisa coba di pemancingan satu ini. Pemancingan di buka setiap hari Selasa sampai Minggu (Senin tutup, untuk perawatan kolam).",-6.2003902,106.7103626,Everyday,Free
41123,123,4,Tanah Tingal,1,"Sedang kehabisan ide untuk kegiatan di akhir pekan ini? Bagaimana kalau berkunjung ke Tanah Tinggal? Taman Wisata Alam Tanah Tingal adalah sarana hiburan warga DKI Jakarta, Tangerang Selatan, dan sekitarnya untuk mengusir kepenatan. Tanah Tinggal yang berlokasi di Desa Baru, Ciputat - Tangerang, ini bisa jadi pilihan untuk kegiatan berlibur kamu di dalam kota. Sambil memperkenalkan alam pada si kecil, belajar untuk kreatif, dan bersosialisasi dengan alam sekitar lingkungannya.

Di Tanah Tinggal tersedia beragam fasilitas seperti arena bermain anak, kolam renang, fasilitas outbound, dan restoran serta lingkungan asri dipenuhi pepohonan serta aneka burung yang terbang bebas. Areanya yang cukup luas, yaitu sekitar 10 hektar, sangat cocok sebagai tempat outbound, employee outing, employee gathering, team building dan kegiatan outdoor lainnya.",-6.3029798,106.7183241,Everyday,50000
41124,124,4,Kandank Jurank Doank,1,"Untuk anak-anak, liburan di Kandank Jurank Doank bisa menjadi alternatif yang mengasyikan. Karena di sana mereka bebas melakukan permainan apa saja. Kegiatan di Kandank Jurank Doank berkaitan dengan aktivitas luar ruang dan berhubungan dengan alam. 

Mereka bisa bermain lumpur di sawah, belajar menanam padi, atau memandikan kerbau. Bagi yang hobi menggambar, pemandangan di Kandank Jurank merupakan objek yang menarik. Ada pula kegiatan mendengarkan dongeng, mengenal satwa, serta memainkan permainan tradisional.
Kandank Jurank Doank dapat dikunjungi setiap hari tanpa dipungut biaya. Pengunjung baru dikenai tarif bila ingin menikmati wahana-wahana permainan yang umumnya dihargai antara Rp20.000,- hingga Rp25.000,-. Sedangkan paket outbond-nya bisa diikuti dengan biaya minimal Rp120.000,-. ",-6.2959203,106.7239562,Everyday,25000
41125,125,4,Lockdown Indonesia,1,"Lockdown Indonesia is a reality first-person adventure game simulating online room escape games. In the game, the player is locked in a room and must exploit his or her surroundings in order to escape.

The escape game requires players to be observant and use critical thinking skills in order to solve the challenges and riddles. Each team has only 60 minutes to Escape. Will you be the one who succeeds? Come to Lockdown Indonesia!",-6.2349004,106.658702,Everyday,75000
51126,126,5,Redline Go Kart,1,"Lahan bermain Go Kart ini berada di rooftop Blu Plaza, lebih tepatnya di lantai 2. Sebelum kamu bermain cepat-cepatan di sirkuit Go Kart, kamu diharuskan membuat SIM khas Redline, dan memakan biaya sebesar Rp20.000. Setelah itu, kamu diharuskan menggunakan helm dan pakaian khusus Go Kart. 

Durasi satu permainannya adalah 5 menit, dan siapa yang tercepat dalam 1 lintasan, ia akan mendapat penghargaan khusus dan special prize di kafe Redline. Seru banget kan? Yuk, ajak teman-temanmu beradu cepat di Reline Go Kart!",-6.2559905,107.0047847,Everyday,25000
51127,127,5,Fun Park Bekasi Timur Regensi,1,"Tinggal di negara tropis, tentu salah satu alternatif rekreasi yang paling banyak dicari adalah berenang dan bermain di taman air. Nah, ada taman air yang seru buat kamu datangi nih, namanya Fun Park Bekasi Timur Regensi. 

Fun park ini memiliki 4 kolam renang dengan ukuran dan kedalaman yang berbeda-beda. Yang 1 kedalaman air antara 120-150 cm, cocok untuk dewasa atau yang ingin belajar berenang. Kolam yang kedua memiliki kedalaman air 50cm, kolam ketiga memiliki kedalaman 5-20 cm. Kedua kolam ini cocok untuk balita dan juga anak. Kolam terakhir yang paling digemari oleh anak-anak. Kolam berkedalaman 30 cm ini dilengkapi dengan pernak-pernik permainan anak dan terdapat seperti sebuah istana. Lengkap dengan seluncurannya.

Kalau gitu, yuk ajak keluargamu ke Fun Park Bekasi Timur Regensi!",-6.3236733,107.0006003,Everyday,50000
51128,128,5,Tugu Skatepark,1,"Buat kamu yang suka dengan olahraga ekstrem skateboarding, ada tempat yang bisa jadi arena unjuk kebolehanmu, lho, di bilangan Bekasi, tepatnya di daerah Pekayon. Tugu Skatepark didirikan pada tahun 2012, dan di arena skate ini pengunjung yang datang banyak juga yang berasal dari luar Bekasi. Selain menyewakan arena skate, di Tugu juga menjual berbagai aksesoris skateboard, seperti papan skate, sepatu, tas dan kaos.  ",-6.25906,106.9821224,Everyday,Free
51129,129,5,Taman Buaya Indonesia Jaya,1,"Ini adalah tempat wisata di Bekasi yang tak boleh dilewatkan pecinta buaya. Taman Buaya Indonesia Jaya merupakan tempat penangkaran buaya yang berada di Jalan Raya Serang Cibarusah, Desa Sukaragam. Sebelum masuk, kamu akan disambut dengan sebuah patung buaya besar di halaman depan tempat penangkaran buaya ini. 

Tempat wisata yang dibangun pada tahun 1990 ini memiliki 5 kolam besar yang mampu menampung masing-masing 100 ekor buaya. Kolam-kolam ini dibatasi dengan pagar besi setinggi 1,5 meter demi keamanan pengunjung. Tak hanya kolam penampungan buaya dewasa, di tempat penangkaran ini juga terdapat ruang penetasan telur buaya dan kolam kecil untuk bayi buaya. Selain buaya, kamu juga bisa menemukan kandang monyet di sini. 

Yang menarik, kamu bisa menyaksikan pertunjukan debus Banten di mana pemainnya melawan buaya dan ular buas di sini. Pertunjukan ini diadakan setiap hari Minggu dan hari libur lainnya dua kali dalam sehari, yaitu pada pukul 11:00 dan 14:00. Jika melewatkan pertunjukan debus, kamu masih bisa menikmati tempat wisata di Bekasi ini dengan memetik buah sawo sepuasnya langsung dari pohonnya di sini.
",-6.3930612,107.0847378,Weekdays,25000
52130,130,5,Klenteng Hok Lay Kiong,2,"Klenteng Hok Lay Kiong merupakan salah satu klenteng tertua di Bekasi. Tak ada yang tahu pasti kapan tepatnya klenteng yang berada di Jalan Kenari, Margahayu, ini dibangun, namun diperkirakan klenteng ini sudah berdiri sejak 300 sampai 400 tahun yang lalu. Tak berbeda dengan kebanyakan klenteng, di sini warna merah masih mendominasi bangunan dan segala ornamennya. 

Jika ingin menikmati suasana yang berbeda dengan hari lainnya, cobalah datang pada saat perayaan imlek. Saat itu, biasa dilakukan upacara penyucian patung dewa dan karnaval barongsai. Ada juga ritual Tabur Sial, di mana dilakukan pelarungan kertas berisi harapan ke Sungai Bekasi dan pelepasan kura-kura.",-6.2440966,107.0006544,Everyday,Free
52131,131,5,Saung Ranggon,2,"Bekasi yang kita anggap daerah dari planet lain ternyata menyimpan beberapa spot menarik yang asik dikunjungi. Salah satunya adalah Saung Ranggon. Saung Ranggon adalah rumah panggung kuno yang berada di Desa Cikedokan, Cikarang Barat. Saung ini berukuran 7,6 x 7,2 meter dengan tinggi lantai 2,5 lantai dari atas tanah. Terdapat tujuh buah anak tangga untuk naik ke lantai utama. Bagian dalam saung merupakan ruangan luas tanpa sekat ataupun jendela.

Tempat wisata di Bekasi ini dibangun pada abad ke-16 oleh Pangeran Rangga yang merupakan anak dari Pangeran Jayakarta. Pangeran Rangga membangun saung ini sebagai tempat persembunyian saat lari dari kejaran Belanda. Saung Ranggon baru ditemukan pada tahun 1821 oleh Raden Abbas. Meskipun telah mengalami renovasi beberapa kali, namun bangunan dan ornamennya sebagian besar masih asli. Buat kamu yang penasaran dengan Harta-yang-tersembunyi di Bekasi ini, mendingan langsung datang kesini. ",-6.3386474,107.0683878,Everyday,25000
52132,132,5,Nanotenri 2023,2,"Festival budaya Jepang yang diselenggarakan oleh ekskul Bahasa Jepang SMA Labschool Cibubur dengan lomba - lomba, obakeyashiki, hanabi, special performance dan lain-lain. 

Menampilkan berbagai performance, dari peserta lomba hingga guest star spesial kami! ",-6.3433894,106.9252924,27 Januari 2024,35000
43133,133,4,BLISSFUL RUN 2023,3,"Daftarkan dirimu dalam Fun Run 2,5K dan dapatkan berbagai merchandise menarik hingga kesempatan untuk bertemu dengan Komunitas Olahraga yang bisa bikin kalian makin sehat!

Sabtu, 16 Desember 2023 

Ring-O Area (Broadway, The Flavor Bliss) 

05.30 - 09.30

Get ready to
Bliss.
Run.
Repeat  ",-6.2429921,106.6519753,16 Desember 2023,100000
51134,134,5,Go! Wet Waterpark,1,"Are you and your family members up for some thrilling rides on your next short getaway? If that's the case, go pump up your adrenaline at Go! Wet Waterpark Bekasi! Bring your whole family along and enjoy exciting slides, such as Go! Splash, Go! Speed, and Go! Sprint. If you need to catch a break, simply relax in the Go! Lazy where you can cruise down the pool surrounded by lush greenery.

You have your kids with you? Worry no more! Go! Wet Waterpark will keep your little ones busy playing at the children-friendly rides. Go take them to have the time of their lives at the Go! Fun, Go! Boomer, Go! Play, Go! Round, and also Go! Spray. At the end of the day, you and your family will have the best holiday experience ever!",-6.2978275,107.0482725,Everyday,66000
51135,135,5,Waterboom Lippo Cikarang,1,"Bertemakan alam Bali, Waterboom Lippo Cikarang merupakan tempat yang tepat untuk liburan keluarga. Dari kolam renang, seluncuran, dan lazy river, taman air ini memiliki semuanya dan maish banyak lagi! Bingung mau mulai petuangalan Anda darimana? Coba saja wahana populernya lebih dulu, seperti Keong Kompyang dan Jeram Berang-Berang. Lalu, bersantailah di Kolam Ceria ditemani segelas (atau lebih) minuman segar dari Juice Station. Sementara itu, si kecil bisa bermain di Kiddy Area dan Kolam Arus Anak.

Di sini, Anda juga bisa memanjakan diri dengan perawatan spa atau bahkan fish therapy. Ada juga fasilitas outbound dengan permainan dan instruktur profesional untuk menemani pengunjung. Jangan lupa nikmati kuliner Bali di restoran dan minuman-minuman segar di café. Baik untuk bersantai dikelilingi taman hijau atau bermain di seluncuran yang memacu adrenalin, inilah tempat yang tepat untuk liburan singkat yang menyenangkan!",-6.3313907,107.1357055,Everyday,50000
22136,136,2,Kebun Raya Bogor,2,"Kebun Raya Bogor merupakan salah satu taman botani terbesar di Asia Tenggara. Kebun ini memiliki luas sekitar 87 hektar dan memiliki koleksi tanaman yang sangat beragam, mulai dari tanaman tropis, subtropis, hingga tanaman langka. Kebun Raya Bogor juga memiliki banyak fasilitas yang dapat digunakan oleh pengunjung, seperti taman bermain, restoran, dan kafe.",-6.5976236,106.7969895,Everyday,25000
21137,137,2,Taman Safari Indonesia,1,"Taman Safari Indonesia merupakan salah satu kebun binatang terbesar di Indonesia. Kebun binatang ini memiliki luas sekitar 170 hektar dan memiliki koleksi satwa yang sangat beragam, mulai dari satwa Afrika, Asia, hingga Amerika. Pengunjung dapat melihat satwa-satwa tersebut secara langsung dari kendaraan yang telah disediakan",-6.7206439,106.9482552,Everyday,100000
21138,138,2,JungleLand Adventure Theme Park,1,"JungleLand Adventure Theme Park merupakan taman bermain terbesar di Bogor. Taman bermain ini memiliki luas sekitar 35 hektar dan memiliki berbagai macam wahana permainan yang menarik, mulai dari wahana permainan anak-anak hingga wahana permainan dewasa yang memacu adrenalin.",-6.5731714,106.8886346,Everyday,150000
21139,139,2,The Jungle Waterpark,1,"The Jungle Waterpark merupakan salah satu taman air terbesar di Bogor. Taman air ini memiliki luas sekitar 3,5 hektar dan memiliki berbagai macam wahana permainan air yang menarik, mulai dari wahana permainan anak-anak hingga wahana permainan dewasa yang seru.",-6.5731714,106.8886346,Everyday,180000
22140,140,2,Museum Zoologi Bogor,2,"Museum Zoologi Bogor merupakan salah satu museum zoologi tertua di Indonesia. Museum ini memiliki koleksi fosil, spesimen, dan preparat hewan yang sangat beragam, mulai dari hewan purba hingga hewan modern. Museum Zoologi Bogor juga memiliki fasilitas yang dapat digunakan oleh pengunjung, seperti perpustakaan, ruang audio visual, dan ruang edukasi.",-6.6036081,106.7943564,Everyday,25000
21141,141,2,Kebun Binatang Taman Yasmin,1,"Kebun Binatang Taman Yasmin merupakan salah satu kebun binatang yang populer di Bogor. Kebun binatang ini memiliki luas sekitar 10 hektar dan memiliki koleksi satwa yang beragam, mulai dari satwa lokal hingga satwa asing. Kebun Binatang Taman Yasmin juga memiliki fasilitas yang dapat digunakan oleh pengunjung, seperti taman bermain, restoran, dan kafe.",-6.3325152,106.6221484,Everyday,25000
21142,142,2,Situ Gede,1,Situ Gede merupakan salah satu danau terbesar di Bogor. Danau ini memiliki luas sekitar 87 hektar dan memiliki pemandangan yang indah. Pengunjung dapat berkeliling danau dengan menggunakan perahu yang disewakan oleh penduduk setempat.,-6.5534606,106.7360063,Everyday,Free
26143,143,2,Istana Bogor,6,"Istana Bogor merupakan salah satu istana kepresidenan Republik Indonesia. Istana ini terletak di tengah kota Bogor dan memiliki pemandangan yang indah. Istana Bogor dapat dikunjungi oleh masyarakat umum dengan mengikuti tur wisata yang disediakan.

Istana Bogor didirikan pada tahun 1745 oleh Gubernur Jenderal Hindia Belanda, Gustaaf Willem Baron van Imhoff. Istana ini telah menjadi tempat kediaman para presiden Indonesia sejak masa pemerintahan Soekarno.",-6.5979993,106.7948863,Everyday,Free
21144,144,2,Kebun Botani Cibodas,1,"Kebun Botani Cibodas merupakan salah satu kebun botani terbesar di Indonesia. Kebun ini terletak di kaki Gunung Gede Pangrango dan memiliki koleksi tanaman yang sangat beragam, mulai dari tanaman tropis, subtropis, hingga tanaman langka. Kebun Botani Cibodas didirikan pada tahun 1852 oleh Pemerintah Hindia Belanda. Kebun ini memiliki luas sekitar 87 hektar dan telah menjadi salah satu tujuan wisata favorit di Jawa Barat.",-6.7412738,107.0050282,Everyday,50000
21145,145,2,The Legend Star Bogor,1,"The Legend Star Bogor merupakan taman hiburan indoor yang bertema sejarah dan budaya Indonesia. Taman ini memiliki berbagai macam wahana permainan, mulai dari wahana permainan anak-anak hingga wahana permainan dewasa yang memacu adrenalin. The Legend Star Bogor didirikan pada tahun 2017. Taman ini memiliki luas sekitar 2 hektar dan telah menjadi salah satu tujuan wisata favorit di Bogor.",adanya di jatim bukan bogor,,Everyday,50000
22146,146,2,Taman Budaya Sentul City,2,"Taman Budaya Sentul City merupakan taman budaya yang terletak di kawasan Sentul City. Taman ini memiliki berbagai macam fasilitas, mulai dari gedung pertunjukan, museum, hingga taman bermain. Taman Budaya Sentul City didirikan pada tahun 2006. Taman ini telah menjadi salah satu tujuan wisata favorit di Bogor.",-6.5839969,106.8802024,Everyday,50000
21147,147,2,Taman Wisata Matahari,1,"Taman Wisata Matahari merupakan salah satu taman rekreasi keluarga terbesar di Bogor. Taman ini memiliki berbagai macam wahana permainan, mulai dari wahana permainan anak-anak hingga wahana permainan dewasa yang memacu adrenalin.

Taman Wisata Matahari didirikan pada tahun 1996. Taman ini telah menjadi salah satu tujuan wisata favorit di Bogor.",-6.6562039,106.9139869,Everyday,75000
21148,148,2,Kebun Raya Cibodas,1,"Kebun Raya Cibodas merupakan salah satu kebun botani terbesar di Indonesia. Kebun ini terletak di kaki Gunung Gede Pangrango dan memiliki koleksi tanaman yang sangat beragam, mulai dari tanaman tropis, subtropis, hingga tanaman langka. Kebun Raya Cibodas didirikan pada tahun 1852 oleh Pemerintah Hindia Belanda. Kebun ini memiliki luas sekitar 87 hektar dan telah menjadi salah satu tujuan wisata favorit di Jawa Barat. Kebun Raya Cibodas memiliki beberapa daya tarik utama, yaitu: Koleksi tanaman yang sangat beragam, mulai dari tanaman tropis, subtropis, hingga tanaman langka. Pemandangan alam yang indah, terutama pada saat musim hujan. Fasilitas yang lengkap, mulai dari restoran, kafe, hingga tempat parkir. Kebun Raya Cibodas cocok untuk dikunjungi oleh semua kalangan, mulai dari keluarga, pelajar, hingga wisatawan mancanegara.",-6.7412738,107.0050282,Everyday,50000
13149,149,1,Monumen Nasional,3,"
Monumen Nasional

Monumen Nasional (Monas) merupakan salah satu ikon Kota Jakarta. Monas terletak di pusat kota Jakarta dan memiliki ketinggian 132 meter. Monas dapat dikunjungi oleh masyarakat umum secara gratis.

Monas merupakan tempat yang cocok untuk berolahraga, terutama jogging. Jogging di Monas dapat dilakukan dengan mengelilingi area Monas atau berlari di jalur yang telah disediakan. Jarak yang dapat ditempuh dengan jogging di Monas sekitar 1,5 kilometer.

Selain jogging, Monas juga dapat digunakan untuk berolahraga lainnya, seperti bersepeda, senam, atau bermain bola. Monas memiliki lahan yang luas dan terbuka, sehingga sangat cocok untuk berolahraga.",-6.1753871,106.8245725,Everyday,Free
13150,150,1,Gelora Bung Karno,3,"Gelora Bung Karno (GBK) merupakan kompleks olahraga terbesar di Indonesia. GBK terletak di Jakarta Pusat dan memiliki luas sekitar 117 hektar. GBK dapat dikunjungi oleh masyarakat umum secara gratis.

GBK merupakan tempat yang cocok untuk berolahraga, terutama untuk olahraga yang membutuhkan lapangan yang luas, seperti sepak bola, atletik, atau tenis. GBK memiliki berbagai macam fasilitas olahraga, mulai dari lapangan sepak bola, lintasan atletik, hingga lapangan tenis.

Selain itu, GBK juga memiliki berbagai macam fasilitas pendukung, seperti tempat parkir, restoran, dan kafe.",-6.2186271,106.7833401,Everyday,Free